date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:01:10	164/164	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Mar%202007%2004:40:41%20GMT	http://ndpsoftware.com/OpenUpBasic/images/expand_all.gif	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/expand_all.gif	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:10	968/968	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Mar%202007%2004:40:42%20GMT	http://ndpsoftware.com/OpenUpBasic/images/false.gif	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/false.gif	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:11	1159/1159	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Mar%202007%2004:40:44%20GMT	http://ndpsoftware.com/OpenUpBasic/images/guidance_medium.gif	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/guidance_medium.gif	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:12	1159/1159	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Mar%202007%2004:40:45%20GMT	http://ndpsoftware.com/OpenUpBasic/images/guidline.gif	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/guidline.gif	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:12	1336/1336	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Mar%202007%2004:40:45%20GMT	http://ndpsoftware.com/OpenUpBasic/images/icon_about.gif	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/icon_about.gif	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:16	832/832	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Mar%202007%2004:40:46%20GMT	http://ndpsoftware.com/OpenUpBasic/images/indent.gif	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/indent.gif	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:19	24833/24833	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Mar%202007%2004:40:48%20GMT	http://ndpsoftware.com/OpenUpBasic/images/leftnav_mockup.jpg	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/leftnav_mockup.jpg	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:21	1770/1770	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Mar%202007%2004:40:49%20GMT	http://ndpsoftware.com/OpenUpBasic/images/method_plugin.gif	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/method_plugin.gif	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:21	1770/1770	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Mar%202007%2004:40:50%20GMT	http://ndpsoftware.com/OpenUpBasic/images/method_plugin_medium.gif	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/method_plugin_medium.gif	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:22	1200/1200	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Mar%202007%2004:40:51%20GMT	http://ndpsoftware.com/OpenUpBasic/images/milestone.gif	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/milestone.gif	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:23	2006/2006	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Mar%202007%2004:40:52%20GMT	http://ndpsoftware.com/OpenUpBasic/images/need_icon.jpg	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/need_icon.jpg	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:23	380/380	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Mar%202007%2004:41:01%20GMT	http://ndpsoftware.com/OpenUpBasic/images/ni_RDN.gif	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/ni_RDN.gif	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:24	599/599	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Mar%202007%2004:41:00%20GMT	http://ndpsoftware.com/OpenUpBasic/images/ni_RationalDotCom.gif	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/ni_RationalDotCom.gif	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:25	368/368	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Mar%202007%2004:41:01%20GMT	http://ndpsoftware.com/OpenUpBasic/images/ni_RationalProducts.gif	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/ni_RationalProducts.gif	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:26	92/92	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Mar%202007%2004:40:53%20GMT	http://ndpsoftware.com/OpenUpBasic/images/ni_about.gif	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/ni_about.gif	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:26	148/148	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Mar%202007%2004:40:54%20GMT	http://ndpsoftware.com/OpenUpBasic/images/ni_displayTree.gif	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/ni_displayTree.gif	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:27	78/78	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Mar%202007%2004:40:55%20GMT	http://ndpsoftware.com/OpenUpBasic/images/ni_feedback.gif	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/ni_feedback.gif	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:28	70/70	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Mar%202007%2004:40:56%20GMT	http://ndpsoftware.com/OpenUpBasic/images/ni_getStarted.gif	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/ni_getStarted.gif	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:28	72/72	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Mar%202007%2004:40:56%20GMT	http://ndpsoftware.com/OpenUpBasic/images/ni_glossary.gif	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/ni_glossary.gif	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:29	118/118	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Mar%202007%2004:40:57%20GMT	http://ndpsoftware.com/OpenUpBasic/images/ni_handle.gif	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/ni_handle.gif	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:30	63/63	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Mar%202007%2004:40:58%20GMT	http://ndpsoftware.com/OpenUpBasic/images/ni_index.gif	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/ni_index.gif	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:31	1713/1713	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Mar%202007%2004:40:59%20GMT	http://ndpsoftware.com/OpenUpBasic/images/ni_print.gif	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/ni_print.gif	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:31	1710/1710	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Mar%202007%2004:41:02%20GMT	http://ndpsoftware.com/OpenUpBasic/images/ni_search.gif	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/ni_search.gif	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:32	73/73	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Mar%202007%2004:41:03%20GMT	http://ndpsoftware.com/OpenUpBasic/images/ni_siteMap.gif	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/ni_siteMap.gif	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:32	239/239	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Mar%202007%2004:41:04%20GMT	http://ndpsoftware.com/OpenUpBasic/images/no_rup.gif	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/no_rup.gif	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:33	324/324	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Mar%202007%2004:41:05%20GMT	http://ndpsoftware.com/OpenUpBasic/images/practice.gif	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/practice.gif	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:34	1041/1041	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Mar%202007%2004:41:07%20GMT	http://ndpsoftware.com/OpenUpBasic/images/process_medium.gif	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/process_medium.gif	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:34	1063/1063	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Mar%202007%2004:41:08%20GMT	http://ndpsoftware.com/OpenUpBasic/images/reusableasset.gif	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/reusableasset.gif	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:35	242/242	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Mar%202007%2004:41:11%20GMT	http://ndpsoftware.com/OpenUpBasic/images/role_medium.gif	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/role_medium.gif	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:39	384/384	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Mar%202007%2004:41:12%20GMT	http://ndpsoftware.com/OpenUpBasic/images/roledes_lg_dgm32.gif	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/roledes_lg_dgm32.gif	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:39	570/570	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Mar%202007%2004:41:13%20GMT	http://ndpsoftware.com/OpenUpBasic/images/rup1.gif	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/rup1.gif	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:40	570/570	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Mar%202007%2004:41:14%20GMT	http://ndpsoftware.com/OpenUpBasic/images/rup1_a.gif	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/rup1_a.gif	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:41	698/698	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Mar%202007%2004:41:15%20GMT	http://ndpsoftware.com/OpenUpBasic/images/sample_sectionhead.gif	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/sample_sectionhead.gif	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:43	1082/1082	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Mar%202007%2004:41:21%20GMT	http://ndpsoftware.com/OpenUpBasic/images/supportingmaterial.gif	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/supportingmaterial.gif	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:44	79/79	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Mar%202007%2004:41:21%20GMT	http://ndpsoftware.com/OpenUpBasic/images/tab_end-a.gif	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/tab_end-a.gif	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:44	3395/3395	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Mar%202007%2004:41:20%20GMT	http://ndpsoftware.com/OpenUpBasic/images/step_sample.gif	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/step_sample.gif	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:45	220/220	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Mar%202007%2004:41:25%20GMT	http://ndpsoftware.com/OpenUpBasic/images/task_medium.gif	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/task_medium.gif	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:47	365/365	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Mar%202007%2004:41:26%20GMT	http://ndpsoftware.com/OpenUpBasic/images/taskdes_lg_dgm32.gif	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/taskdes_lg_dgm32.gif	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:47	1119/1119	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Mar%202007%2004:41:26%20GMT	http://ndpsoftware.com/OpenUpBasic/images/teamprofile.gif	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/teamprofile.gif	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:48	1159/1159	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Mar%202007%2004:41:27%20GMT	http://ndpsoftware.com/OpenUpBasic/images/technique.gif	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/technique.gif	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:49	233/233	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Mar%202007%2004:41:28%20GMT	http://ndpsoftware.com/OpenUpBasic/images/termdefinition.gif	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/termdefinition.gif	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:49	56794/56794	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Mar%202007%2004:41:19%20GMT	http://ndpsoftware.com/OpenUpBasic/images/splash.gif	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/splash.gif	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:49	59/59	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Mar%202007%2004:41:28%20GMT	http://ndpsoftware.com/OpenUpBasic/images/titleback_left.gif	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/titleback_left.gif	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:50	78/78	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Mar%202007%2004:41:29%20GMT	http://ndpsoftware.com/OpenUpBasic/images/titleback_right.gif	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/titleback_right.gif	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:51	1142/1142	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Mar%202007%2004:41:29%20GMT	http://ndpsoftware.com/OpenUpBasic/images/toolmentor.gif	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/toolmentor.gif	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:52	889/889	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Mar%202007%2004:41:30%20GMT	http://ndpsoftware.com/OpenUpBasic/images/top.gif	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/top.gif	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:52	64/64	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Mar%202007%2004:41:30%20GMT	http://ndpsoftware.com/OpenUpBasic/images/top_sm.gif	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/top_sm.gif	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:54	860/860	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Mar%202007%2004:41:32%20GMT	http://ndpsoftware.com/OpenUpBasic/images/true.gif	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/true.gif	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:54	64/64	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Mar%202007%2004:41:33%20GMT	http://ndpsoftware.com/OpenUpBasic/images/u_bold.gif	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/u_bold.gif	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:55	837/837	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Mar%202007%2004:41:33%20GMT	http://ndpsoftware.com/OpenUpBasic/images/up_arrow.gif	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/up_arrow.gif	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:56	16868/16868	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Mar%202007%2004:41:32%20GMT	http://ndpsoftware.com/OpenUpBasic/images/topbar_mockup.jpg	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/topbar_mockup.jpg	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:56	1498/1498	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Mar%202007%2004:41:34%20GMT	http://ndpsoftware.com/OpenUpBasic/images/whitepaper.gif	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/whitepaper.gif	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:56	559/559	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Mar%202007%2004:41:35%20GMT	http://ndpsoftware.com/OpenUpBasic/images/workdes_lg_dgm32.gif	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/images/workdes_lg_dgm32.gif	(from http://ndpsoftware.com/OpenUpBasic/images/)
10:01:57	3129/3129	---M--	200	added ('OK')	text/html	date:Tue,%2020%20Mar%202007%2004:39:54%20GMT	http://ndpsoftware.com/OpenUpBasic/base_concepts/guidances/termdefinitions/work_product,_H4JXwB_SEdq6CKKKq4D7YA.html	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/base_concepts/guidances/termdefinitions/work_product,_H4JXwB_SEdq6CKKKq4D7YA.html	(from http://ndpsoftware.com/OpenUpBasic/base_concepts/guidances/termdefinitions/artifact,_x7cUM9nmEdmO6L4XMImrsA.html)
10:01:58	2608/2608	---M--	200	added ('OK')	text/html	date:Tue,%2020%20Mar%202007%2004:39:49%20GMT	http://ndpsoftware.com/OpenUpBasic/base_concepts/guidances/termdefinitions/model,_yNefY9nmEdmO6L4XMImrsA.html	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/base_concepts/guidances/termdefinitions/model,_yNefY9nmEdmO6L4XMImrsA.html	(from http://ndpsoftware.com/OpenUpBasic/base_concepts/guidances/termdefinitions/artifact,_x7cUM9nmEdmO6L4XMImrsA.html)
10:01:59	2811/2811	---M--	200	added ('OK')	text/html	date:Tue,%2020%20Mar%202007%2004:39:49%20GMT	http://ndpsoftware.com/OpenUpBasic/base_concepts/guidances/termdefinitions/model_element,_yNnpVdnmEdmO6L4XMImrsA.html	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/base_concepts/guidances/termdefinitions/model_element,_yNnpVdnmEdmO6L4XMImrsA.html	(from http://ndpsoftware.com/OpenUpBasic/base_concepts/guidances/termdefinitions/artifact,_x7cUM9nmEdmO6L4XMImrsA.html)
10:01:59	2966/2966	---M--	200	added ('OK')	text/html	date:Tue,%2020%20Mar%202007%2004:39:46%20GMT	http://ndpsoftware.com/OpenUpBasic/base_concepts/guidances/termdefinitions/document,_yG6kY9nmEdmO6L4XMImrsA.html	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/base_concepts/guidances/termdefinitions/document,_yG6kY9nmEdmO6L4XMImrsA.html	(from http://ndpsoftware.com/OpenUpBasic/base_concepts/guidances/termdefinitions/artifact,_x7cUM9nmEdmO6L4XMImrsA.html)
10:02:00	8048/8048	---M--	200	added ('OK')	text/html	date:Tue,%2020%20Mar%202007%2004:39:38%20GMT	http://ndpsoftware.com/OpenUpBasic/base_concepts/guidances/concepts/task,7.624729048911575E-305.html	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/base_concepts/guidances/concepts/task,7.624729048911575E-305.html	(from http://ndpsoftware.com/OpenUpBasic/base_concepts/guidances/concepts/phase,__7xOEC7aEdqHMdmRzC0-2g.html)
10:02:01	5029/5029	---M--	200	added ('OK')	text/html	date:Tue,%2020%20Mar%202007%2004:39:39%20GMT	http://ndpsoftware.com/OpenUpBasic/base_concepts/guidances/concepts/work_product,4.804531471620803E-306.html	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/base_concepts/guidances/concepts/work_product,4.804531471620803E-306.html	(from http://ndpsoftware.com/OpenUpBasic/base_concepts/guidances/concepts/phase,__7xOEC7aEdqHMdmRzC0-2g.html)
10:02:02	4366/4366	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Mar%202007%2004:50:58%20GMT	http://ndpsoftware.com/OpenUpBasic/openup_basic/guidances/concepts/resources/co_phas1.gif	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/openup_basic/guidances/concepts/resources/co_phas1.gif	(from http://ndpsoftware.com/OpenUpBasic/openup_basic/guidances/concepts/milestones,_HNxbwMBJEdqSgKaj2SZBmg.html)
10:02:02	2679/2679	---M--	200	added ('OK')	text/html	date:Tue,%2020%20Mar%202007%2004:53:55%20GMT	http://ndpsoftware.com/OpenUpBasic/openup_basic/guidances/termdefinitions/stakeholder_need,_WUiFcAeYEduWycDgioo5rg.html	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/openup_basic/guidances/termdefinitions/stakeholder_need,_WUiFcAeYEduWycDgioo5rg.html	(from http://ndpsoftware.com/OpenUpBasic/openup_basic/guidances/termdefinitions/feature,_PgYREAeYEduWycDgioo5rg.html)
10:02:04	9234/9234	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Mar%202007%2004:54:02%20GMT	http://ndpsoftware.com/OpenUpBasic/openup_basic/roles/architect,_0X9iEMlgEdmt3adZL5Dmdw.jpg	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/openup_basic/roles/architect,_0X9iEMlgEdmt3adZL5Dmdw.jpg	(from http://ndpsoftware.com/OpenUpBasic/openup_basic/roles/architect,_0X9iEMlgEdmt3adZL5Dmdw.html)
10:02:05	13008/13008	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Mar%202007%2004:50:57%20GMT	http://ndpsoftware.com/OpenUpBasic/openup_basic/guidances/concepts/resources/ArchMechanismsStatemachine.JPG	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/openup_basic/guidances/concepts/resources/ArchMechanismsStatemachine.jpg	(from http://ndpsoftware.com/OpenUpBasic/openup_basic/guidances/concepts/arch_mech,_mzxI0A4LEduibvKwrGxWxA.html)
10:02:05	7210/7210	---M--	200	added ('OK')	text/html	date:Tue,%2020%20Mar%202007%2004:50:48%20GMT	http://ndpsoftware.com/OpenUpBasic/openup_basic/guidances/concepts/implementation_mechanism,_0LcUkA4LEduibvKwrGxWxA.html	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/openup_basic/guidances/concepts/implementation_mechanism,_0LcUkA4LEduibvKwrGxWxA.html	(from http://ndpsoftware.com/OpenUpBasic/openup_basic/guidances/concepts/arch_mech,_mzxI0A4LEduibvKwrGxWxA.html)
10:02:07	10628/10628	---M--	200	added ('OK')	text/html	date:Tue,%2020%20Mar%202007%2004:51:48%20GMT	http://ndpsoftware.com/OpenUpBasic/openup_basic/guidances/guidelines/example_architectural_mechanisms,_4k_HsQ4LEduibvKwrGxWxA.html	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/openup_basic/guidances/guidelines/example_architectural_mechanisms,_4k_HsQ4LEduibvKwrGxWxA.html	(from http://ndpsoftware.com/OpenUpBasic/openup_basic/guidances/concepts/arch_mech,_mzxI0A4LEduibvKwrGxWxA.html)
10:02:07	6031/6031	---M--	200	added ('OK')	text/html	date:Tue,%2020%20Mar%202007%2004:51:47%20GMT	http://ndpsoftware.com/OpenUpBasic/openup_basic/guidances/guidelines/example_analysis_mechanisms_descr,_4k_HsA4LEduibvKwrGxWxA.html	C:/Users/amit/Downloads/zzzzzzz/git-cheatsheet/git-cheatsheet/ndpsoftware.com/OpenUpBasic/openup_basic/guidances/guidelines/example_analysis_mechanisms_descr,_4k_HsA4LEduibvKwrGxWxA.html	(from http://ndpsoftware.com/OpenUpBasic/openup_basic/guidances/concepts/arch_mech,_mzxI0A4LEduibvKwrGxWxA.html)
